"","GOID","topic","gamma"
"37540","430938930",8,0.00423372834083639
"37541","430934605",8,0.00162267829934584
"37542","418475413",8,0.00113696806236294
"37543","430935045",8,0.00497093802772314
"37544","421384829",8,0.0053735039094728
"37545","421256090",8,0.00453430247406235
"37546","398609959",8,0.00229100856014911
"37547","430966242",8,0.0698472436109078
"37548","408362265",8,0.000592087839362225
"37549","418460205",8,0.648557161562571
"37550","430957321",8,0.00979519897126883
"37551","421250669",8,0.00325082426473734
"37552","430958278",8,0.365372246671607
"37553","418574027",8,0.00314177482271805
"37554","421394009",8,0.000875157987877423
"37555","421398699",8,0.00194567802229131
"37556","408384479",8,0.00215409396810487
"37557","398649105",8,0.219266351840952
"37558","408390876",8,0.353803194787717
"37559","421391405",8,0.596008763031592
"37560","430992222",8,0.220422777643536
"37561","418586942",8,0.378170921182357
"37562","418689027",8,0.01407076456288
"37563","418499729",8,0.357203579656687
"37564","398711131",8,0.86206138003421
"37565","430973771",8,0.389297441157815
"37566","421436166",8,0.00797209001807849
"37567","421299370",8,0.00808881875217687
"37568","421249508",8,0.00791527837671441
"37569","421248549",8,0.00826521562401583
"37570","398618922",8,0.0107852002741007
"37571","418467119",8,0.0054907243901172
"37572","421282796",8,0.000442960533044127
"37573","421262927",8,0.00199220661745899
"37574","421409367",8,0.0204324140968315
"37575","430998156",8,0.032566607447186
"37576","431002109",8,0.0261485744777471
"37577","418620506",8,0.00361384794617183
"37578","418618342",8,0.0153681216620251
"37579","418488683",8,0.0329251834504501
"37580","418615792",8,0.00223965275223364
"37581","421428260",8,0.00156855798015989
"37582","418622378",8,0.627946690202522
"37583","430999367",8,0.0054884819820285
"37584","408375384",8,0.000444020419960253
"37585","421297711",8,0.102203747158098
"37586","421273805",8,0.00249960502964755
"37587","430993090",8,0.757945342111504
"37588","430992524",8,0.000838773768257411
"37589","430990673",8,0.00572052124437299
"37590","421332368",8,0.0197287809564389
"37591","421284632",8,0.000610612796785966
"37592","421282930",8,0.0149272302753898
"37593","421407612",8,0.970436690126457
"37594","421283800",8,0.980865258654761
"37595","421402176",8,0.00369935014446244
"37596","430983518",8,0.0021288544257706
"37597","398683782",8,0.00167046284861165
"37598","418649416",8,0.0372963171490797
"37599","418637631",8,0.0121719459162027
"37600","408381441",8,0.141014835530737
"37601","421413935",8,0.33513885720752
"37602","421266386",8,0.00657248357526225
"37603","421332431",8,0.814083845859179
"37604","408388997",8,0.0597402171728929
"37605","421483767",8,0.0198995760733499
"37606","421304469",8,0.00220359979353677
"37607","421485136",8,0.0216627196077925
"37608","109846173",8,0.37182713959605
"37609","421440540",8,0.00221501698161146
"37610","431028802",8,0.0701615975515115
"37611","431031062",8,0.619007593337452
"37612","421318254",8,0.869595111134848
"37613","421316404",8,0.836737818192471
"37614","431024573",8,0.0154784389193431
"37615","408381042",8,0.00176065288855957
"37616","418634959",8,0.733172599796343
"37617","418652014",8,0.0245326089267247
"37618","418651346",8,0.0021461204876189
"37619","421446287",8,0.00927574436618113
"37620","421291521",8,0.00069504504785841
"37621","421306622",8,0.00682948541816005
"37622","408399361",8,0.00695193034868449
"37623","421302045",8,0.00467114972702364
"37624","421296115",8,0.00572743756354114
"37625","421441846",8,0.0550055149631788
"37626","408386952",8,0.000542995620219415
"37627","431046611",8,0.000741406466367897
"37628","398829912",8,0.000461137970557359
"37629","421282447",8,0.00324712136868615
"37630","421284191",8,0.0149111002800007
"37631","2100384103",8,0.0335457819107787
"37632","2100384262",8,0.040096466543642
"37633","398618644",8,0.00269351735365682
"37634","421317690",8,0.205597988936534
"37635","418718602",8,0.00697735083491385
"37636","421305990",8,0.000898260508772736
"37637","408390110",8,0.00119414392925859
"37638","421347827",8,0.00118644439028192
"37639","431063805",8,0.00137350823269377
"37640","421316122",8,0.0623947624115396
"37641","421453991",8,0.000342700860250754
"37642","398638271",8,0.00192965590739295
"37643","421478396",8,0.000544042263118496
"37644","431068734",8,0.000312524738450868
"37645","421316722",8,0.000487883963133112
"37646","421314883",8,0.0603007835067254
"37647","398742677",8,0.320599750033493
"37648","421347873",8,9.60570357889725e-05
"37649","421472896",8,0.909463014885301
"37650","421469471",8,0.00731313803457127
"37651","398630508",8,0.000685080335459209
"37652","421341218",8,0.00207487826367516
"37653","408408346",8,0.014526108637996
"37654","408406749",8,0.00467813278017211
"37655","421317476",8,0.00355655604921837
"37656","421334965",8,0.000482872509458128
"37657","398831784",8,0.00184423195407529
"37658","431065560",8,0.0048249761888598
"37659","408395969",8,0.019419667497271
"37660","421447253",8,0.0498912751116103
"37661","408408959",8,0.0747661416390291
"37662","431092472",8,0.0108962215271763
"37663","421445782",8,0.0123767633410917
"37664","398712835",8,0.00429700810822665
"37665","398705458",8,0.36941144486213
"37666","421361373",8,0.371272367527624
"37667","421450625",8,0.378917059036811
"37668","408422578",8,0.0027942406880395
"37669","421363336",8,0.00802152453455406
"37670","421479015",8,0.00326236950550594
"37671","421493784",8,0.13187132548439
"37672","421345839",8,0.392904099171681
"37673","421322708",8,0.00391484290956515
"37674","421476940",8,0.000975516739078316
"37675","408413923",8,0.0165528296560786
"37676","421493823",8,0.00339272867872468
"37677","421466210",8,0.0123660163582781
"37678","418739893",8,0.227927062221665
"37679","408407525",8,0.107030820025078
"37680","398646939",8,0.00430023279545353
"37681","431121667",8,0.0378344246158822
"37682","421334688",8,0.00338232072281606
"37683","421356327",8,0.00312808606546184
"37684","431106217",8,0.0171470157143105
"37685","398651867",8,0.00107034871265739
"37686","421497189",8,0.0045548177046018
"37687","421387214",8,0.00526377311727705
"37688","418788770",8,0.00313429246440666
"37689","431111700",8,0.00228487263918336
"37690","421490964",8,0.0013136947982765
"37691","421348584",8,0.00374406107859041
"37692","398674045",8,0.00184226898121633
"37693","398716480",8,0.00264706693491573
"37694","421338685",8,0.00190899497001416
"37695","421373087",8,0.0711870563692161
"37696","421518365",8,0.0325068025487894
"37697","398662136",8,0.001216515475825
"37698","421366470",8,0.00218386175576968
"37699","421339748",8,0.0374633742414254
"37700","421453337",8,0.000960818633930966
"37701","421546494",8,0.367935382997389
"37702","431123101",8,0.00145484490528089
"37703","421384038",8,0.00113928667732101
"37704","408428648",8,0.00378514190878018
"37705","421513984",8,0.00122492903881871
"37706","421367512",8,0.156753340754772
"37707","398755175",8,0.00105378288939644
"37708","398811544",8,0.00104184702473453
"37709","408443780",8,0.00295675434311017
"37710","431145174",8,0.60645548956631
"37711","418856259",8,0.0144698057090747
"37712","431153540",8,0.0347130402868079
"37713","418880466",8,0.149093569748805
"37714","418852127",8,0.0030628161630456
"37715","431144743",8,0.462628749986883
"37716","421488031",8,0.0370706863357167
"37717","421419972",8,0.0933286488199336
"37718","408448545",8,0.00264600315690031
"37719","431144977",8,0.00367148088160269
"37720","421541621",8,0.00193443421328722
"37721","431138717",8,0.00136440023136422
"37722","431138614",8,0.00165578140370802
"37723","408450010",8,0.00195549368682528
"37724","398640116",8,0.00276780934723145
"37725","398649702",8,0.00293245520687593
"37726","431152640",8,0.00217980422882946
"37727","418881006",8,0.00217835273327339
"37728","421558422",8,0.00130946251444037
"37729","431151682",8,0.0570829514711439
"37730","418842373",8,0.0167486064398425
"37731","421523984",8,0.113363012395136
"37732","421523923",8,0.0811084219766939
"37733","398674294",8,0.0155303306120438
"37734","398639731",8,0.00267855189765032
"37735","398654718",8,0.00282854500451148
"37736","421358283",8,0.00156309362981941
"37737","421504796",8,0.00156708971214075
"37738","421378880",8,0.97427391990421
"37739","421533218",8,0.00144859573217041
"37740","408472694",8,0.00876995276001184
"37741","398781969",8,0.000921292947495632
"37742","431167750",8,0.00925993505795399
"37743","421363202",8,0.00546567135399495
"37744","398681520",8,0.00347734802707974
"37745","431170988",8,0.0104703923256206
"37746","421479713",8,0.0180021849927053
"37747","421357798",8,0.057436174613831
"37748","421541126",8,0.0064029800675098
"37749","421386642",8,0.00798114501012502
"37750","421379890",8,0.0425953640309169
"37751","421373833",8,0.728136419386531
"37752","398669539",8,0.0030279539622783
"37753","408443584",8,0.0104079150551966
"37754","418976380",8,0.0604030098323627
"37755","431178283",8,0.00296014053437676
"37756","398718138",8,0.00126602756244205
"37757","421532588",8,0.0211242168448147
"37758","431176198",8,0.198162150699763
"37759","421401546",8,0.908836965797454
"37760","408477822",8,0.0438251431011125
"37761","431176167",8,0.0267994431927339
"37762","398669626",8,0.521068525155379
"37763","398729003",8,0.00205895461394781
"37764","408465277",8,0.00177138216712153
"37765","431196241",8,0.00155117205291108
"37766","431195856",8,0.00150573440221024
"37767","2109621229",8,0.000538749690580105
"37768","421550739",8,0.887827168130836
"37769","398817804",8,0.00081985661726502
"37770","431195255",8,0.317337135846046
"37771","431191999",8,0.00247185979438016
"37772","398848407",8,0.00250691580206281
"37773","421544402",8,0.00248885870892218
"37774","408507562",8,0.00476647412223003
"37775","398684528",8,0.0021801278008416
"37776","398684190",8,0.021166565442475
"37777","421386587",8,0.0692970395983998
"37778","398676922",8,0.00258316929498567
"37779","408489025",8,0.458773182486995
"37780","421377939",8,0.751994218813663
"37781","431187510",8,0.000542032556274501
"37782","418768609",8,0.514246045746454
"37783","431175813",8,0.269640047029326
"37784","408472519",8,0.000961066843978429
"37785","398662486",8,0.000829255395852139
"37786","398742303",8,0.00215318834946634
"37787","431211263",8,0.824969979542543
"37788","421433083",8,0.733048859093627
"37789","408496460",8,0.585099998108368
"37790","431211690",8,0.766941249156959
"37791","418798522",8,0.268625799945406
"37792","398728627",8,0.619421307582314
"37793","431208504",8,0.000660799169482734
"37794","421392898",8,0.00269307605361264
"37795","408507519",8,0.000980720548827508
"37796","408529810",8,0.00246480610438291
"37797","408509881",8,0.000596064447654869
"37798","421380780",8,0.00165454860691765
"37799","421565335",8,0.693573864798227
"37800","398668459",8,0.0038114197718821
"37801","421550696",8,0.0030160921110607
"37802","398834384",8,0.0015949646008565
"37803","421419910",8,0.0038374138047525
"37804","421578565",8,0.00238401959429088
"37805","398664881",8,0.00130281620390474
"37806","431225849",8,0.00323242275591415
"37807","421400466",8,0.289325239011735
"37808","398681119",8,0.00092585941346886
"37809","421418772",8,0.0564602867283314
"37810","418916305",8,0.119575994425691
"37811","418836891",8,0.87267868996778
"37812","408501945",8,0.685872108608542
"37813","421396848",8,0.823320001057746
"37814","431215250",8,0.00197471289943174
"37815","398698923",8,0.00149455632112805
"37816","398698818",8,0.00155740278014794
"37817","421427004",8,0.0802628827135087
"37818","418874984",8,0.00355754344663452
"37819","398863258",8,0.0028132834965926
"37820","431234206",8,0.113127732215721
"37821","408507193",8,0.00465661316474624
"37822","421418795",8,0.00127752658429747
"37823","421540767",8,0.0252720663458606
"37824","431241638",8,0.00489518953491128
"37825","418933725",8,0.899719337833693
"37826","398696673",8,0.00100756737739965
"37827","398730835",8,0.0020208838075451
"37828","421521577",8,0.00525722949891821
"37829","431234244",8,0.00139261595850206
"37830","418902011",8,0.00135788849216148
"37831","421435501",8,0.0857915644022619
"37832","398673780",8,0.00141467821655732
"37833","398731101",8,0.00144897986844755
"37834","421480217",8,0.00239043113837779
"37835","421584819",8,0.112201896933378
"37836","431269510",8,0.00176678088742936
"37837","408540201",8,0.0275345823788857
"37838","398731180",8,0.000563808987058298
"37839","421427943",8,0.0253909838709881
"37840","398682080",8,0.00296886342435801
"37841","418987198",8,0.262310447948895
"37842","408524779",8,0.000598769965818906
"37843","408518400",8,0.000786892480607903
"37844","408516166",8,0.000482055726311465
"37845","408563987",8,0.0583125029713975
"37846","421455698",8,0.00384396780744768
"37847","418906827",8,0.000830066744857442
"37848","431295723",8,0.000191877908362755
"37849","431290448",8,0.00330620425128992
"37850","408549388",8,0.00396615361546021
"37851","408542248",8,0.388001951742182
"37852","398743772",8,0.000581977744392696
"37853","398703221",8,0.00108461729175324
"37854","418982055",8,0.00178537372600864
"37855","418939959",8,0.0349054534830976
"37856","398746319",8,0.00169291258834447
"37857","398697004",8,0.00102239610772961
"37858","408582580",8,0.508932857027538
"37859","398732489",8,0.0012125325841167
"37860","398689525",8,0.0186534669397691
"37861","398690123",8,0.0862818441752899
"37862","421444983",8,0.00536481174355576
"37863","398851283",8,0.00130169784990603
"37864","398685410",8,0.00142219982551082
"37865","421428666",8,0.0108345615637843
"37866","421495459",8,0.00278629593599448
"37867","421613380",8,0.00667449890508958
"37868","421459572",8,0.00463043164042458
"37869","398819851",8,0.0023147212404568
"37870","398709431",8,0.00127172231611263
"37871","431328199",8,0.00258709126082358
"37872","421467172",8,0.280393922975505
"37873","421454938",8,0.00341573842428141
"37874","421613457",8,0.00365039079341918
"37875","398702015",8,0.00195136991169611
"37876","418958364",8,0.135613834492797
"37877","398720864",8,0.355937314089424
"37878","421491678",8,0.0376238867187058
"37879","421493090",8,0.408194305752321
"37880","408583653",8,0.00362263274324972
"37881","421621878",8,0.00174046581435475
"37882","421499672",8,0.00339007030869872
"37883","421493718",8,0.00442688458228886
"37884","2109466788",8,0.00090425843706393
"37885","2109470127",8,0.000872654427457855
"37886","2109470906",8,0.00138699595170751
"37887","431366071",8,0.000720395138352694
"37888","421493004",8,0.0037362597582207
"37889","418946333",8,0.00222529060725391
"37890","408596816",8,0.000497805267010038
"37891","421625195",8,0.0738119419021821
"37892","398708850",8,0.00196900730167579
"37893","421606538",8,0.00554611490540738
"37894","421614867",8,0.00745144407732809
"37895","421469645",8,0.0345642601685236
"37896","431396334",8,0.00470618745177983
"37897","431395869",8,0.00607479944191664
"37898","421616040",8,0.415473218505218
"37899","408586528",8,0.00416990490432204
"37900","398730135",8,0.000294373191389601
"37901","421649292",8,0.00999871132528449
"37902","421493743",8,0.0309427530596515
"37903","421470906",8,0.118058519448271
"37904","398733520",8,0.00126151976414812
"37905","431423686",8,0.0254444978096348
"37906","421485379",8,0.00867455842915609
"37907","421620735",8,0.00352176217207504
"37908","398874876",8,0.0012995149086294
"37909","431408580",8,0.21169516622355
"37910","408588108",8,0.00226555374151149
"37911","421539273",8,0.0523019455008364
"37912","431456451",8,0.00120366251960925
"37913","421652677",8,0.774504017686636
"37914","421664562",8,0.000882950610150192
"37915","421658563",8,0.000732525687553747
"37916","421500499",8,0.000497991416577804
"37917","398789137",8,0.00322224973031841
"37918","408602699",8,0.00301207548298116
"37919","431438870",8,0.00147832262094692
"37920","398738765",8,0.00253109328203857
"37921","408622663",8,0.00467008797248075
"37922","431470495",8,0.00157229921125764
"37923","421558311",8,0.00961488669013789
"37924","408646038",8,0.00436810672119925
"37925","421553927",8,0.00127340636779103
"37926","421493497",8,0.0216484181261288
"37927","408653960",8,0.0161056880284672
"37928","2147511668",8,0.00149888808063914
"37929","2141148676",8,0.0012218421799237
"37930","398814992",8,0.0114196555172406
"37931","419048057",8,0.00337856064341023
"37932","398770118",8,0.00264900133912591
"37933","421499793",8,0.00176832327347661
"37934","421510962",8,0.0783830686251719
"37935","421518300",8,0.122562717598247
"37936","421514225",8,0.069661985186796
"37937","398743024",8,0.0053459621152419
"37938","421675255",8,0.00417186000672134
"37939","398743280",8,0.0034721332026838
"37940","421517209",8,0.00476203785395983
"37941","421495810",8,0.599531499802108
"37942","421519483",8,0.00414065184449286
"37943","421647020",8,0.222297022863637
"37944","431490073",8,0.0228669327908548
"37945","419094867",8,0.0471371100992379
"37946","408659270",8,0.00299913025291708
"37947","408652705",8,0.606478503557133
"37948","421645415",8,0.00395708255949941
"37949","419211249",8,0.0185229039555801
"37950","421510146",8,0.0935751481382203
"37951","419034247",8,0.0767686776020254
"37952","421567688",8,0.00287070695716766
"37953","419174347",8,0.82020764411244
"37954","421689824",8,0.0193360228672292
"37955","408639408",8,0.00943616216312488
"37956","419098608",8,0.535242253726006
"37957","408670965",8,0.00129590666825421
"37958","421519583",8,0.00151708346924899
"37959","419140997",8,0.0021855574696355
"37960","419140448",8,0.00444832504988634
"37961","431513515",8,0.000413550585841363
"37962","409030971",8,0.0181359903873227
"37963","419022336",8,0.0808734994152224
"37964","421526453",8,0.00379403725884031
"37965","421684448",8,0.488669110480809
"37966","398787992",8,0.000714453132929693
"37967","421542735",8,0.00736768712313484
"37968","421535302",8,0.00434008063820393
"37969","398777525",8,0.000951619253967172
"37970","408669593",8,0.00532540365496201
"37971","421547034",8,0.0359413815403599
"37972","421714857",8,0.00906590716764214
"37973","421541819",8,0.00594300639298946
"37974","2110019337",8,0.00930094926331415
"37975","419073647",8,0.178903159230068
"37976","421692703",8,0.00846732851837107
"37977","409089625",8,0.0011738590954724
"37978","409089097",8,0.0030899668122521
"37979","421707202",8,0.101130998959142
"37980","421572995",8,0.0029928956764281
"37981","421706964",8,0.00241987942584526
"37982","421559548",8,0.00453214027480425
"37983","419162765",8,0.000742098549678392
"37984","421554134",8,0.000253942819394916
"37985","421721236",8,0.175829866809174
"37986","421582541",8,0.124887016440673
"37987","398758278",8,0.00284561345544713
"37988","398760286",8,0.00455927712858291
"37989","2136730410",8,0.00142297355697528
"37990","2136719502",8,0.00148922322908219
"37991","421720360",8,0.0362962673519854
"37992","421556679",8,0.000371839373859168
"37993","409025075",8,0.0038640762936479
"37994","398905421",8,0.0011106171372847
"37995","421570989",8,0.00138947539181216
"37996","421710030",8,0.133170698698859
"37997","421536330",8,0.000363811015803807
"37998","421533821",8,0.0135695678681985
"37999","421667401",8,0.00266778525741165
"38000","421598284",8,0.0045981675013466
"38001","398769735",8,0.00307699397997213
"38002","421744180",8,0.0533369219488869
"38003","421733124",8,0.00184970145367879
"38004","409064951",8,0.0020941738218254
"38005","398763069",8,0.00272678609074306
"38006","409044308",8,0.0400518261586478
"38007","398727981",8,0.00160979301279465
"38008","419171266",8,0.00111159423834037
"38009","421576996",8,0.0112551465583828
"38010","421741032",8,0.00105458207898981
"38011","421712174",8,0.00177522070882943
"38012","409097432",8,0.00709259867096303
"38013","421588199",8,0.00317902748597441
"38014","431597600",8,0.00321386720930649
"38015","2109393836",8,0.000886122052251786
"38016","2109323128",8,0.000622513434324975
"38017","2109397158",8,0.000744569369822602
"38018","421726447",8,0.003008696738701
"38019","421763416",8,0.00187412575202001
"38020","409035867",8,0.00237073363542197
"38021","409068151",8,0.0340624458351177
"38022","421736087",8,0.00269222275483278
"38023","419328581",8,0.338616523346475
"38024","421580244",8,0.00153772279149714
"38025","398737931",8,0.00236926934464384
"38026","431635479",8,0.00129557612271854
"38027","421734006",8,0.00241043662354531
"38028","431636141",8,0.00120990506412963
"38029","409050011",8,0.00132160794049556
"38030","421740223",8,0.00187410051948793
"38031","431632592",8,0.00286378493197026
"38032","421566713",8,0.00177391290926234
"38033","431630472",8,0.00357102441715813
"38034","421700993",8,0.00909672097711922
"38035","421552630",8,0.00190876500946654
"38036","421748102",8,0.00730617549562387
"38037","431646666",8,0.0152311586807965
"38038","419187904",8,0.00106546652724387
"38039","421730069",8,0.0558435803770043
"38040","421776526",8,0.0566524610340808
"38041","431638131",8,0.000465849208017417
"38042","421593254",8,0.000567699127973036
"38043","409071275",8,0.000571943403392774
"38044","409060409",8,0.000853884970748485
"38045","421619278",8,0.00289977801656854
"38046","421769263",8,0.00232098520938162
"38047","398861769",8,0.000986939933075181
"38048","431661221",8,0.00036007695224797
"38049","409096967",8,0.000967790840850267
"38050","431666838",8,0.00390645032692997
"38051","398748905",8,0.000396841782129737
"38052","421725305",8,0.00314073692597555
"38053","409063193",8,0.00247095644884282
"38054","431662787",8,0.00127643629968957
"38055","431662818",8,0.00987254173520736
"38056","421578448",8,0.000636308191209306
"38057","409061694",8,0.000984813495520839
"38058","421561616",8,0.00251320494035845
"38059","409056874",8,0.000325158408261494
"38060","398744859",8,0.000256229293641153
"38061","421600037",8,0.000370246016607646
"38062","431658481",8,0.000118014111978224
"38063","421574578",8,0.0033852023378477
"38064","431658921",8,0.00107796075751707
"38065","409045786",8,0.00141117091765731
"38066","431653746",8,0.000388768761345276
"38067","409090219",8,0.00013020768838086
"38068","421639981",8,0.788291256894053
"38069","409071688",8,0.0417141498900832
"38070","409086183",8,0.0925666838466774
"38071","431667402",8,0.000924988642108315
"38072","398937701",8,0.00114920007180354
"38073","409080266",8,0.00136073762598628
"38074","421767768",8,0.00141488776755491
"38075","431670152",8,0.00460605495254461
"38076","419126653",8,0.0178637669881878
"38077","421721380",8,0.0576792094091735
"38078","421621456",8,0.00349005614023668
"38079","421622430",8,0.0049137077250516
"38080","431709114",8,0.907292433403156
"38081","419259752",8,0.000584367329229112
"38082","421612191",8,0.00531087664025282
"38083","409094411",8,0.0110555990652074
"38084","409082617",8,0.0749882450392216
"38085","398779778",8,0.00366564494871431
"38086","421582992",8,0.00530962439245065
"38087","421775183",8,0.73366257488083
"38088","421595093",8,0.00535261573435302
"38089","409094009",8,0.00015192691541215
"38090","421779166",8,0.00322943800552652
"38091","421803241",8,0.545164104612634
"38092","431712987",8,0.00293648543448171
"38093","409085340",8,0.10236324454967
"38094","421792421",8,0.00604292484224345
"38095","419399398",8,0.000652954107020098
"38096","421619461",8,0.000636132290842151
"38097","421642134",8,0.125884814711877
"38098","421637203",8,0.00853330889798151
"38099","421635675",8,0.00163137712924535
"38100","409146303",8,0.012627286302412
"38101","431726773",8,0.0009507200915228
"38102","419341219",8,0.0140132263090014
"38103","398806377",8,0.00128394538154709
"38104","419373351",8,0.00201236317672596
"38105","409136660",8,0.0200679279433185
"38106","431729315",8,0.00564862648925984
"38107","409092882",8,0.00579074802823589
"38108","421604496",8,0.006160961772202
"38109","421621033",8,0.114283057818853
"38110","421602515",8,0.000780796910854713
"38111","409167872",8,0.000368763576052974
"38112","421769891",8,0.00548533738264024
"38113","409105286",8,0.00148924358627728
"38114","419433397",8,0.400299749345552
"38115","421817627",8,0.025616171265885
"38116","421812726",8,0.00184674274950718
"38117","409099818",8,0.000317508234481486
"38118","421624995",8,0.00714572498875819
"38119","431753635",8,0.000250110581650301
"38120","409110275",8,0.00231185951862067
"38121","419331499",8,0.0440854962954441
"38122","431755217",8,0.00405757236336935
"38123","419431138",8,0.0065287924289009
"38124","409104458",8,0.000400728838203159
"38125","421624287",8,0.000593183797827866
"38126","421756714",8,0.00405163346160485
"38127","409172352",8,0.00106543025515756
"38128","398753787",8,0.00153640231676038
"38129","421610683",8,0.127596802584
"38130","421780368",8,0.00326878970459584
"38131","421606692",8,0.0931177044248324
"38132","421608437",8,0.0285197867875281
"38133","419357443",8,0.826094681927402
"38134","421774595",8,0.00710215074210728
"38135","421604959",8,0.0011855486868315
"38136","431789014",8,0.00226961900840458
"38137","421605861",8,0.0193945930418142
"38138","419412949",8,0.00120809528871903
"38139","409130635",8,0.0016057525337279
"38140","398832981",8,0.000614510857970552
"38141","421634522",8,0.00172602196076585
"38142","421659376",8,0.202996981158731
"38143","431782506",8,0.0440263142106542
"38144","421790773",8,0.0781977558969159
"38145","421624264",8,0.00109539249858015
"38146","409127710",8,0.0031144534414539
"38147","431773322",8,0.00635103491820362
"38148","431771988",8,0.00178509594637731
"38149","421604154",8,0.00506740454192156
"38150","419327776",8,0.00926683910881537
"38151","421641491",8,0.0474528952614723
"38152","419348440",8,0.00294307380809568
"38153","431769693",8,0.062665317677398
"38154","409110996",8,0.00313820300864312
"38155","419428400",8,0.00205717429502661
"38156","421765326",8,0.142555751877623
"38157","431759205",8,0.00011042520885646
"38158","431812509",8,0.0015573067739594
"38159","419331561",8,0.0464075681296316
"38160","421639102",8,0.00160936748493642
"38161","431810531",8,0.0140824949515339
"38162","419396389",8,0.00280638958976298
"38163","421640993",8,0.00533889591472172
"38164","431808262",8,0.00100646596513447
"38165","419277787",8,0.000363667450605411
"38166","421820755",8,0.00267325100247283
"38167","421636413",8,0.0194297669465424
"38168","421819294",8,0.00188860721798415
"38169","431805873",8,0.000228619392880561
"38170","409176267",8,0.0194322652665866
"38171","421633085",8,0.00132117888645721
"38172","431808057",8,0.00168164247902265
"38173","421655535",8,0.001772743952201
"38174","431804943",8,0.00172968004930916
"38175","421773866",8,0.00246037581492505
"38176","421767756",8,0.0024099830963062
"38177","398811458",8,0.0794748904197165
"38178","421763932",8,0.00258482788302657
"38179","421798524",8,0.0257806389439292
"38180","421802567",8,0.00143250708975115
"38181","419462981",8,0.14694014996769
"38182","421624531",8,0.0322482380230701
"38183","431796059",8,0.00109042645664488
"38184","421621774",8,0.00178125379118926
"38185","421794520",8,0.00308046527661793
"38186","419366002",8,0.0715461786914211
"38187","421795692",8,0.00294786194910572
"38188","421840282",8,0.0058040493449696
"38189","409154055",8,0.000597670245384443
"38190","421842728",8,0.00990810625871422
"38191","419409222",8,0.00436913510747229
"38192","409150210",8,0.0271932830387413
"38193","398784171",8,0.0029296511670809
"38194","421817242",8,0.0822960432543972
"38195","409138712",8,0.0146272460788808
"38196","431829337",8,0.211069773081855
"38197","419414789",8,0.14583508394037
"38198","421809513",8,0.0585925809339283
"38199","421797852",8,0.00597240969513807
"38200","431815516",8,0.00198241138939333
"38201","419385052",8,0.0845593084996107
"38202","421633559",8,0.171949096937678
"38203","421645953",8,0.000986675343817416
"38204","421661828",8,0.0019630228336926
"38205","398805693",8,0.00394709930869118
"38206","409210060",8,0.0331213962842037
"38207","421623751",8,0.0805378661220385
"38208","409137650",8,0.00195735322364303
"38209","431836137",8,0.0814139643936489
"38210","409134396",8,0.00444489123260857
"38211","421622037",8,0.885030372673364
"38212","421627118",8,0.00268100597314041
"38213","421799377",8,0.061568310699618
"38214","421636610",8,0.00464991121073628
"38215","421620747",8,0.000754764711471613
"38216","419441302",8,0.0383834110659236
"38217","409175459",8,0.0639320727838336
"38218","421653245",8,0.000875574090271257
"38219","421822998",8,0.00252118809858459
"38220","421656731",8,0.0015261602995895
"38221","409142417",8,0.0070105350675011
"38222","421685760",8,0.00434768948964501
"38223","421657019",8,0.00564930814338873
"38224","421650369",8,0.00443203014981826
"38225","421652070",8,0.00188848279509286
"38226","431869436",8,0.00178042153632342
"38227","419438287",8,0.0456870215466481
"38228","421665126",8,0.0061345709518831
"38229","409191551",8,0.0273818130849964
"38230","421854049",8,0.00902774836696406
"38231","421677015",8,0.00161068884766072
"38232","421656296",8,0.0229566676302393
"38233","421842140",8,0.00627982493253591
"38234","409184233",8,0.0461729068928527
"38235","398894432",8,0.00154034171040382
"38236","421679881",8,0.00810427782831626
"38237","421679508",8,0.00261527382624559
"38238","419459686",8,0.0041714376155404
"38239","398860839",8,0.00246831276719703
"38240","421794627",8,0.010016920743303
"38241","421822657",8,0.274431721337218
"38242","421672129",8,0.0322502524803431
"38243","421665729",8,0.00265001812309181
"38244","421868839",8,0.00501564903523714
"38245","431933559",8,0.00223640705044162
"38246","398859283",8,0.00146772528674748
"38247","431921244",8,0.00154311775341889
"38248","421702196",8,0.00523009301688364
"38249","421702415",8,0.00494616936003368
"38250","421825113",8,0.018218524430283
"38251","398751752",8,0.00137637684804633
"38252","419543155",8,0.00151562902175773
"38253","431983412",8,0.0025420086155384
"38254","409210897",8,0.00355292039278923
"38255","419565833",8,0.00377257188143695
"38256","409205784",8,0.00623829890582853
"38257","409198643",8,0.00386718388452178
"38258","419532416",8,0.0183004532172637
"38259","421855982",8,0.00347009948423944
"38260","409209756",8,0.000862570310745298
"38261","421699679",8,0.0770127554248537
"38262","421676465",8,0.00496702336061184
"38263","409311988",8,0.00209258081178116
"38264","409302765",8,0.0521231936464746
"38265","421705706",8,0.000742323666329706
"38266","432010674",8,0.00414001737913485
"38267","409239580",8,0.0162444309474903
"38268","432006820",8,0.00135942565870224
"38269","421833458",8,0.00133556045724139
"38270","421829285",8,0.00118066368018479
"38271","409308156",8,0.00106068287687104
"38272","421864710",8,0.843568854980697
"38273","409248145",8,0.841648546529005
"38274","432000385",8,0.00306240008109073
"38275","421690268",8,0.00133773504088979
"38276","409216449",8,0.000422551438238297
"38277","421690768",8,0.00687906519467596
"38278","419601870",8,0.782451412397288
"38279","421874924",8,0.00127872958538388
"38280","421844563",8,0.000761296334996715
"38281","432030114",8,0.00262728181106269
